"assembly_accession"	"species_taxid"	"taxid"	"organism_name"	"infraspecific_name"	"assembly_level"	"seq_rel_date"	"atcc"	"seq_accession"	"start"	"end"	"seq_len"	"strand"
"2368"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000597.1"	1	254	254	"*"
"2369"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000598.1"	1	282	282	"*"
"2370"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000599.1"	1	418	418	"*"
"2371"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000600.1"	1	253	253	"*"
"2372"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000601.1"	1	363	363	"*"
"2373"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000602.1"	1	6673	6673	"*"
"2374"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000603.1"	1	462	462	"*"
"2375"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000604.1"	1	539	539	"*"
"2376"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000605.1"	1	356	356	"*"
"2377"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000606.1"	1	430	430	"*"
"2378"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000607.1"	1	329	329	"*"
"2379"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000608.1"	1	402	402	"*"
"2380"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000609.1"	1	299	299	"*"
"2381"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000610.1"	1	402	402	"*"
"2382"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000611.1"	1	225	225	"*"
"2383"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000612.1"	1	428	428	"*"
"2384"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000613.1"	1	1685	1685	"*"
"2385"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000614.1"	1	244	244	"*"
"2386"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000615.1"	1	335	335	"*"
"2387"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000616.1"	1	233	233	"*"
"2388"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000617.1"	1	358	358	"*"
"2389"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000618.1"	1	298	298	"*"
"2390"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000619.1"	1	224	224	"*"
"2391"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000620.1"	1	408	408	"*"
"2392"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000621.1"	1	258	258	"*"
"2393"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000622.1"	1	216	216	"*"
"2394"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000623.1"	1	278	278	"*"
"2395"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000624.1"	1	2091	2091	"*"
"2396"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000625.1"	1	220	220	"*"
"2397"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000626.1"	1	359	359	"*"
"2398"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000627.1"	1	235	235	"*"
"2399"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000628.1"	1	245	245	"*"
"2400"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000629.1"	1	282	282	"*"
"2401"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000630.1"	1	231	231	"*"
"2402"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000631.1"	1	256	256	"*"
"2403"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000632.1"	1	290	290	"*"
"2404"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000633.1"	1	708	708	"*"
"2405"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000634.1"	1	253	253	"*"
"2406"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000635.1"	1	2141	2141	"*"
"2407"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000636.1"	1	348	348	"*"
"2408"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000637.1"	1	264	264	"*"
"2409"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000638.1"	1	286	286	"*"
"2410"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000639.1"	1	294	294	"*"
"2411"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000640.1"	1	368	368	"*"
"2412"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000641.1"	1	229	229	"*"
"2413"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000642.1"	1	417	417	"*"
"2414"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000643.1"	1	256	256	"*"
"2415"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000644.1"	1	462	462	"*"
"2416"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000645.1"	1	397	397	"*"
"2417"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000646.1"	1	1750	1750	"*"
"2418"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000647.1"	1	473	473	"*"
"2419"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000648.1"	1	362	362	"*"
"2420"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000649.1"	1	464	464	"*"
"2421"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000650.1"	1	211	211	"*"
"2422"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000651.1"	1	314	314	"*"
"2423"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000652.1"	1	206	206	"*"
"2424"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000653.1"	1	348	348	"*"
"2425"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000654.1"	1	240	240	"*"
"2426"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000655.1"	1	200	200	"*"
"2427"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000656.1"	1	227	227	"*"
"2428"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000657.1"	1	3082	3082	"*"
"2429"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000658.1"	1	325	325	"*"
"2430"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000659.1"	1	420	420	"*"
"2431"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000660.1"	1	236	236	"*"
"2432"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000661.1"	1	274	274	"*"
"2433"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000662.1"	1	257	257	"*"
"2434"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000663.1"	1	296	296	"*"
"2435"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000664.1"	1	299	299	"*"
"2436"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000665.1"	1	303	303	"*"
"2437"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000666.1"	1	313	313	"*"
"2438"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000667.1"	1	267	267	"*"
"2439"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000668.1"	1	151043	151043	"*"
"2440"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000669.1"	1	2546	2546	"*"
"2441"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000670.1"	1	241	241	"*"
"2442"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000671.1"	1	468	468	"*"
"2443"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000672.1"	1	540	540	"*"
"2444"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000673.1"	1	502	502	"*"
"2445"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000674.1"	1	254	254	"*"
"2446"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000675.1"	1	349	349	"*"
"2447"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000676.1"	1	431	431	"*"
"2448"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000677.1"	1	297	297	"*"
"2449"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000678.1"	1	302	302	"*"
"2450"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000679.1"	1	397	397	"*"
"2451"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000680.1"	1	1691	1691	"*"
"2452"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000681.1"	1	260	260	"*"
"2453"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000682.1"	1	273	273	"*"
"2454"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000683.1"	1	351	351	"*"
"2455"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000684.1"	1	321	321	"*"
"2456"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000685.1"	1	443	443	"*"
"2457"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000686.1"	1	488	488	"*"
"2458"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000687.1"	1	463	463	"*"
"2459"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000688.1"	1	284	284	"*"
"2460"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000689.1"	1	332	332	"*"
"2461"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000690.1"	1	292	292	"*"
"2462"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000691.1"	1	310	310	"*"
"2463"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000692.1"	1	354	354	"*"
"2464"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000693.1"	1	316	316	"*"
"2465"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000694.1"	1	358	358	"*"
"2466"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000695.1"	1	305	305	"*"
"2467"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000696.1"	1	262	262	"*"
"2468"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000697.1"	1	363	363	"*"
"2469"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000698.1"	1	319	319	"*"
"2470"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000699.1"	1	304	304	"*"
"2471"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000700.1"	1	320	320	"*"
"2472"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000701.1"	1	379	379	"*"
"2473"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000702.1"	1	3348	3348	"*"
"2474"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000703.1"	1	782	782	"*"
"2475"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000704.1"	1	348	348	"*"
"2476"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000705.1"	1	517	517	"*"
"2477"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000706.1"	1	217	217	"*"
"2478"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000707.1"	1	247	247	"*"
"2479"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000708.1"	1	387	387	"*"
"2480"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000709.1"	1	201	201	"*"
"2481"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000710.1"	1	414	414	"*"
"2482"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000711.1"	1	373	373	"*"
"2483"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000712.1"	1	334	334	"*"
"2484"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000713.1"	1	5615	5615	"*"
"2485"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000714.1"	1	292	292	"*"
"2486"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000715.1"	1	652	652	"*"
"2487"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000716.1"	1	426	426	"*"
"2488"	"GCF_000506825.1"	562	1405293	"Escherichia coli ATCC BAA-2209"	"strain=ATCC BAA-2209"	"Contig"	"2013/12/11"	"ATCC BAA-2209"	"NZ_AZBZ01000717.1"	1	228	228	"*"
